"uniqID","yrint","yrborn","female","race","marital","educ","realrinc","health"
"ID_30022",1994,1965,0,1,1,11,10505,3
"ID_30024",1994,1956,1,1,1,11,10505,2
"ID_30033",1994,1951,1,1,1,13,6876,4
"ID_30046",1994,1971,0,2,1,14,17954,
"ID_30047",1994,1965,1,2,4,15,24830,
"ID_30080",1994,1964,1,1,3,12,10505,3
"ID_30086",1994,1952,1,1,1,12,6876,3
"ID_30094",1994,1960,0,3,1,15,42020,4
"ID_30105",1994,1951,1,2,1,11,12415,3
"ID_30138",1994,1938,1,1,1,16,3438,4
"ID_30146",1994,1970,1,1,5,16,14325,
"ID_30155",1994,1955,1,1,1,16,51570,4
"ID_30158",1994,1944,1,1,1,18,24830,
"ID_30179",1994,1963,1,1,1,15,382,4
"ID_30200",1994,1945,0,1,1,19,51570,3
"ID_30221",1994,1952,0,1,3,14,42020,
"ID_30228",1994,1963,1,1,1,12,382,4
"ID_30272",1994,1956,1,2,5,14,4202,3
"ID_30275",1994,1937,0,2,3,9,21010,2
"ID_30294",1994,1958,1,1,3,16,34380,3
"ID_30306",1994,1972,1,1,5,15,3438,3
"ID_30316",1994,1947,0,1,2,14,34380,
"ID_30329",1994,1959,1,1,3,13,1528,3
"ID_30331",1994,1960,1,1,1,16,6876,4
"ID_30339",1994,1952,0,1,1,14,17954,2
"ID_30341",1994,1950,0,1,3,20,4202,
"ID_30347",1994,1971,0,1,5,16,10505,3
"ID_30361",1994,1961,0,3,5,5,6876,3
"ID_30395",1994,1960,0,1,5,13,16235,4
"ID_30399",1994,1940,0,1,1,16,97684,
"ID_30422",1994,1937,1,1,1,12,10505,3
"ID_30446",1994,1954,0,1,1,15,34380,3
"ID_30463",1994,1961,0,1,1,16,42020,3
"ID_30466",1994,1943,0,1,1,14,28650,3
"ID_30483",1994,1962,1,1,3,12,14325,
"ID_30502",1994,1960,1,1,1,13,24830,3
"ID_30524",1994,1955,0,1,1,16,28650,3
"ID_30532",1994,1953,1,1,3,12,3438,2
"ID_30533",1994,1956,1,1,3,16,34380,
"ID_30540",1994,1959,0,1,1,16,24830,3
"ID_30555",1994,1936,0,1,1,11,51570,
"ID_30578",1994,1931,1,1,3,12,12415,
"ID_30584",1994,1960,1,2,5,12,28650,3
"ID_30631",1994,1938,0,1,1,18,42020,3
"ID_30635",1994,1971,0,1,5,12,8595,3
"ID_30644",1994,1918,0,1,1,11,4966,
"ID_30668",1994,1959,1,1,1,11,14325,
"ID_30681",1994,1952,1,1,3,12,10505,2
"ID_30683",1994,1961,0,1,1,12,34380,3
"ID_30692",1994,1960,0,1,1,14,21010,3
"ID_30696",1994,1946,0,1,1,14,42020,2
"ID_30760",1994,1938,1,1,3,13,8595,
"ID_30762",1994,1953,0,2,3,18,34380,4
"ID_30763",1994,1944,1,1,5,12,16235,4
"ID_30817",1994,1944,1,1,1,12,382,
"ID_30828",1994,1955,1,1,3,16,24830,
"ID_30839",1994,1952,1,1,2,15,21010,4
"ID_30844",1994,1948,1,1,1,12,4202,4
"ID_30857",1994,1931,1,1,1,12,16235,4
"ID_30881",1994,1959,1,1,3,12,12415,
"ID_30885",1994,1930,1,1,1,10,24830,3
"ID_30887",1994,1933,0,1,1,12,34380,4
"ID_30921",1994,1961,1,1,1,12,8595,
"ID_30931",1994,1970,1,1,1,13,382,3
"ID_30937",1994,1946,0,1,1,16,34380,3
"ID_30946",1994,1950,0,1,3,10,12415,
"ID_30951",1994,1961,1,3,1,12,4202,4
"ID_30952",1994,1960,0,1,1,12,16235,4
"ID_30953",1994,1942,1,1,1,14,24830,4
"ID_30970",1994,1960,1,1,5,13,17954,4
"ID_30993",1994,1958,1,1,3,20,14325,
"ID_31004",1994,1959,1,1,1,17,21010,4
"ID_31020",1994,1951,1,1,5,11,34380,3
"ID_31030",1994,1943,0,1,2,11,28650,3
"ID_31061",1994,1960,0,1,1,11,16235,4
"ID_31063",1994,1958,0,1,5,12,17954,
"ID_31104",1994,1970,1,1,1,12,10505,
"ID_31118",1994,1938,0,1,1,12,17954,
"ID_31130",1994,1955,1,2,1,18,24830,2
"ID_31141",1994,1935,1,1,2,16,42020,4
"ID_31151",1994,1958,1,1,1,13,6876,3
"ID_31155",1994,1949,1,2,3,10,17954,4
"ID_31165",1994,1944,1,1,3,12,10505,3
"ID_31198",1994,1962,0,1,1,20,21010,4
"ID_31206",1994,1959,1,1,3,14,28650,
"ID_31207",1994,1958,1,1,4,13,14325,
"ID_31224",1994,1933,0,1,1,16,51570,3
"ID_31226",1994,1947,1,1,5,20,24830,
"ID_31233",1994,1942,0,1,1,16,24830,4
"ID_31236",1994,1960,0,1,5,15,42020,
"ID_31248",1994,1956,0,1,1,12,51570,
"ID_31310",1994,1966,0,1,1,9,17954,2
"ID_31331",1994,1921,1,1,1,12,3438,4
"ID_31338",1994,1953,0,1,3,8,6876,3
"ID_31347",1994,1961,1,1,1,16,21010,4
"ID_31370",1994,1940,1,1,1,12,1528,4
"ID_31377",1994,1940,1,2,4,8,4202,
"ID_31384",1994,1968,1,2,5,12,1528,3
"ID_31388",1994,1945,0,1,1,20,42020,2
"ID_31401",1994,1972,1,1,5,13,4202,2
"ID_31419",1994,1963,0,2,5,16,34380,4
"ID_31427",1994,1968,1,2,5,14,6876,3
"ID_31448",1994,1953,1,1,1,9,3438,2
"ID_31481",1994,1952,0,1,1,13,28650,3
"ID_31494",1994,1959,0,1,5,18,8595,1
"ID_31502",1994,1940,1,1,1,12,24830,
"ID_31510",1994,1954,0,1,3,12,16235,4
"ID_31557",1994,1951,1,1,1,18,5730,3
"ID_31573",1994,1935,1,1,3,10,6876,3
"ID_31580",1994,1962,0,1,5,16,24830,3
"ID_31582",1994,1939,1,1,3,8,12415,
"ID_31596",1994,1950,0,1,1,12,16235,3
"ID_31613",1994,1968,0,1,5,16,21010,
"ID_31617",1994,1961,0,1,5,14,21010,
"ID_31629",1994,1953,0,1,3,11,1528,2
"ID_31652",1994,1953,1,1,3,13,6876,3
"ID_31686",1994,1953,0,1,1,12,28650,4
"ID_31694",1994,1947,1,1,1,9,6876,
"ID_31703",1994,1935,0,1,3,12,14325,3
"ID_31723",1994,1950,0,1,5,12,34380,4
"ID_31732",1994,1960,0,1,5,12,17954,
"ID_31734",1994,1968,1,1,5,16,16235,3
"ID_31751",1994,1963,0,1,5,18,21010,
"ID_31752",1994,1951,1,1,3,13,12415,2
"ID_31754",1994,1963,1,1,1,12,12415,3
"ID_31775",1994,1961,0,1,3,12,10505,3
"ID_31779",1994,1971,0,1,5,12,1528,2
"ID_31810",1994,1949,0,1,3,13,24830,3
"ID_31812",1994,1972,0,1,5,12,8595,4
"ID_31878",1994,1962,1,1,1,9,6876,3
"ID_31882",1994,1969,0,1,1,12,12415,
"ID_31905",1994,1966,0,1,1,19,24830,4
"ID_31923",1994,1969,0,1,1,13,24830,4
"ID_31926",1994,1971,0,1,5,14,21010,
"ID_31930",1994,1957,1,1,1,12,6876,3
"ID_31931",1994,1949,0,1,1,15,24830,2
"ID_31938",1994,1952,1,1,5,12,14325,4
"ID_31947",1994,1937,0,1,3,9,4966,
"ID_31984",1994,1965,1,1,1,14,14325,3
"ID_31988",1994,1971,0,1,5,14,14325,4
"ID_31999",1994,1967,1,1,1,17,16235,
"ID_32021",1994,1944,0,1,3,7,3438,2
"ID_32029",1994,1938,0,1,1,16,97684,3
"ID_32064",1994,1961,1,1,1,13,17954,
"ID_32092",1994,1950,0,2,1,11,34380,2
"ID_32109",1994,1948,0,1,1,14,24830,3
"ID_32110",1994,1947,1,1,1,12,14325,
"ID_32127",1994,1969,0,1,5,12,17954,4
"ID_32157",1994,1960,1,1,3,12,6876,2
"ID_32164",1994,1966,1,1,1,12,6876,2
"ID_32168",1994,1958,1,1,1,12,24830,4
"ID_32179",1994,1959,1,1,1,16,17954,3
"ID_32190",1994,1945,0,1,3,16,24830,4
"ID_32228",1994,1956,0,1,3,12,24830,4
"ID_32259",1994,1969,1,1,1,12,4202,3
"ID_32379",1994,1945,1,1,5,12,17954,3
"ID_32395",1996,1943,1,1,3,16,11781,3
"ID_32396",1996,1965,0,1,5,16,1450,3
"ID_32403",1996,1955,0,2,5,15,19938,4
"ID_32409",1996,1954,1,3,5,16,15406,4
"ID_32420",1996,1959,1,2,5,16,17038,3
"ID_32428",1996,1969,0,1,5,9,6525,3
"ID_32457",1996,1953,1,2,3,18,23563,3
"ID_32468",1996,1958,1,1,3,16,92692,4
"ID_32490",1996,1964,1,3,5,13,9969,3
"ID_32502",1996,1936,0,1,3,14,23563,3
"ID_32504",1996,1966,0,1,4,16,27188,3
"ID_32508",1996,1964,0,1,1,14,32625,4
"ID_32512",1996,1955,1,1,1,12,8156,
"ID_32527",1996,1963,1,1,5,16,23563,3
"ID_32549",1996,1953,0,1,1,12,27188,4
"ID_32552",1996,1956,0,1,1,14,39875,3
"ID_32595",1996,1965,1,1,5,13,8156,4
"ID_32596",1996,1943,1,1,1,18,48938,4
"ID_32603",1996,1951,1,1,1,18,32625,4
"ID_32620",1996,1955,0,3,2,19,32625,4
"ID_32623",1996,1956,1,1,1,15,4713,3
"ID_32633",1996,1968,1,3,1,15,15406,4
"ID_32647",1996,1942,1,1,3,16,8156,3
"ID_32666",1996,1944,0,3,1,16,27188,3
"ID_32674",1996,1949,1,1,1,17,8156,
"ID_32685",1996,1976,1,1,5,12,8156,
"ID_32721",1996,1958,0,2,3,17,19938,4
"ID_32737",1996,1941,1,2,2,7,1450,2
"ID_32742",1996,1952,1,1,3,12,8156,3
"ID_32743",1996,1965,0,1,1,13,32625,3
"ID_32755",1996,1964,1,2,5,16,32625,3
"ID_32761",1996,1961,0,1,1,17,92692,3
"ID_32797",1996,1942,0,1,1,16,32625,4
"ID_32800",1996,1943,0,1,1,18,48938,4
"ID_32808",1996,1977,1,1,5,13,3988,
"ID_32827",1996,1954,1,1,3,14,32625,4
"ID_32884",1996,1969,1,2,3,12,8156,3
"ID_32895",1996,1963,1,1,3,12,15406,3
"ID_32902",1996,1948,1,1,1,16,32625,3
"ID_32919",1996,1940,0,1,1,19,92692,4
"ID_32941",1996,1973,0,2,5,10,9969,4
"ID_32951",1996,1957,0,1,1,13,32625,4
"ID_32959",1996,1954,1,1,5,20,92692,
"ID_32961",1996,1943,1,1,1,12,48938,4
"ID_32969",1996,1954,0,1,1,18,19938,3
"ID_32980",1996,1954,1,1,1,13,9969,3
"ID_32987",1996,1966,0,1,5,16,48938,4
"ID_32990",1996,1959,0,2,1,18,32625,3
"ID_33017",1996,1966,1,1,1,11,23563,2
"ID_33021",1996,1972,0,1,5,17,4713,3
"ID_33023",1996,1953,1,1,1,20,48938,3
"ID_33051",1996,1953,0,1,1,16,32625,4
"ID_33052",1996,1962,1,1,1,13,11781,2
"ID_33069",1996,1965,1,1,1,16,23563,
"ID_33092",1996,1935,0,1,5,12,27188,3
"ID_33108",1996,1957,1,2,5,16,23563,3
"ID_33115",1996,1955,0,1,1,16,92692,
"ID_33137",1996,1960,0,1,5,16,27188,4
"ID_33140",1996,1956,0,1,3,12,19938,4
"ID_33143",1996,1958,0,1,3,11,23563,4
"ID_33148",1996,1938,1,1,1,13,15406,
"ID_33162",1996,1964,1,1,3,12,11781,3
"ID_33191",1996,1969,1,2,5,15,11781,3
"ID_33199",1996,1966,0,1,1,12,11781,3
"ID_33210",1996,1948,1,1,3,18,39875,
"ID_33212",1996,1936,1,1,2,12,9969,3
"ID_33216",1996,1935,0,1,3,16,48938,3
"ID_33232",1996,1951,1,1,3,20,19938,3
"ID_33234",1996,1963,1,1,5,16,17038,4
"ID_33243",1996,1940,0,1,1,13,32625,4
"ID_33255",1996,1948,0,1,1,12,27188,3
"ID_33259",1996,1975,0,2,5,12,17038,3
"ID_33268",1996,1972,1,1,5,16,15406,4
"ID_33283",1996,1965,1,1,5,20,19938,4
"ID_33301",1996,1958,0,1,1,20,92692,4
"ID_33309",1996,1964,1,2,1,12,8156,4
"ID_33321",1996,1965,0,1,1,12,39875,3
"ID_33385",1996,1964,0,1,4,11,17038,3
"ID_33404",1996,1936,1,1,2,12,19938,4
"ID_33415",1996,1960,0,1,3,15,19938,
"ID_33456",1996,1970,1,1,1,12,3988,2
"ID_33467",1996,1946,1,1,1,18,1450,3
"ID_33476",1996,1951,1,3,3,12,9969,4
"ID_33510",1996,1962,1,1,1,14,6525,
"ID_33514",1996,1960,0,1,1,13,32625,3
"ID_33543",1996,1951,1,1,1,12,13594,3
"ID_33574",1996,1946,0,1,1,11,19938,1
"ID_33575",1996,1948,0,1,1,12,11781,
"ID_33577",1996,1932,1,1,1,15,15406,
"ID_33583",1996,1947,0,1,1,12,15406,3
"ID_33589",1996,1976,0,1,5,12,363,2
"ID_33606",1996,1966,0,1,5,13,23563,4
"ID_33617",1996,1934,0,1,1,16,48938,1
"ID_33639",1996,1952,0,1,3,14,39875,4
"ID_33647",1996,1962,0,1,2,12,32625,4
"ID_33653",1996,1942,0,1,1,12,39875,4
"ID_33659",1996,1945,0,1,3,18,92692,
"ID_33660",1996,1950,0,1,3,20,92692,4
"ID_33682",1996,1976,0,2,5,11,1450,3
"ID_33730",1996,1963,1,1,1,12,9969,4
"ID_33732",1996,1963,1,2,1,16,19938,4
"ID_33741",1996,1934,0,1,1,19,48938,
"ID_33754",1996,1924,0,1,1,10,1450,2
"ID_33778",1996,1953,0,1,1,14,48938,3
"ID_33793",1996,1964,1,1,5,11,6525,4
"ID_33794",1996,1964,1,1,5,13,8156,
"ID_33804",1996,1970,0,1,1,14,23563,4
"ID_33814",1996,1954,1,2,3,16,13594,4
"ID_33820",1996,1972,0,1,4,15,1450,3
"ID_33847",1996,1970,1,1,1,16,13594,3
"ID_33848",1996,1953,1,1,3,17,32625,3
"ID_33869",1996,1970,0,1,1,8,9969,4
"ID_33903",1996,1960,1,1,1,16,23563,4
"ID_33904",1996,1941,0,1,1,18,11781,
"ID_33906",1996,1971,0,1,5,15,4713,4
"ID_33916",1996,1974,0,1,1,12,32625,4
"ID_33938",1996,1965,1,1,1,14,8156,3
"ID_33949",1996,1967,1,1,3,19,32625,3
"ID_33987",1996,1955,1,1,2,14,11781,3
"ID_33996",1996,1954,0,1,5,16,1450,2
"ID_34001",1996,1976,0,1,5,13,1450,3
"ID_34031",1996,1968,1,1,5,14,23563,4
"ID_34055",1996,1972,1,1,5,18,3988,4
"ID_34105",1996,1948,0,1,1,12,15406,
"ID_34129",1996,1962,0,1,1,12,23563,3
"ID_34164",1996,1968,0,2,5,16,8156,4
"ID_34165",1996,1965,0,1,5,15,17038,3
"ID_34181",1996,1932,1,2,2,12,8156,3
"ID_34186",1996,1949,0,1,1,12,15406,2
"ID_34193",1996,1949,0,1,1,15,15406,
"ID_34203",1996,1962,1,1,5,19,15406,3
"ID_34207",1996,1973,1,1,4,13,2538,
"ID_34225",1996,1945,0,1,1,15,15406,4
"ID_34227",1996,1953,0,1,1,12,15406,3
"ID_34258",1996,1951,1,1,1,12,3263,3
"ID_34259",1996,1946,1,1,1,12,6525,2
"ID_34262",1996,1947,0,1,1,11,5438,
"ID_34278",1996,1939,1,1,3,12,5438,1
"ID_34295",1996,1958,1,1,2,17,92692,3
"ID_34318",1996,1963,0,1,1,14,23563,
"ID_34323",1996,1957,0,1,3,16,27188,3
"ID_34355",1996,1957,1,3,1,10,1450,4
"ID_34385",1996,1969,1,1,1,16,19938,4
"ID_34387",1996,1957,1,1,3,18,3988,1
"ID_34417",1996,1945,0,1,1,12,39875,4
"ID_34419",1996,1970,1,3,1,0,8156,2
"ID_34426",1996,1948,0,1,4,14,32625,3
"ID_34427",1996,1935,1,1,3,20,23563,4
"ID_34432",1996,1934,1,1,3,20,9969,3
"ID_34448",1996,1948,1,1,3,12,32625,
"ID_34456",1996,1948,1,1,1,17,19938,
"ID_34462",1996,1960,1,1,5,12,11781,3
"ID_34467",1996,1962,1,1,1,14,1450,4
"ID_34469",1996,1965,1,1,3,19,27188,4
"ID_34498",1996,1976,1,1,5,13,5438,3
"ID_34516",1996,1963,1,1,1,12,363,
"ID_34534",1996,1942,1,2,1,8,13594,2
"ID_34561",1996,1964,1,1,5,15,11781,
"ID_34584",1996,1954,1,1,1,13,32625,4
"ID_34591",1996,1951,0,1,1,18,32625,3
"ID_34599",1996,1973,1,1,5,16,5438,4
"ID_34606",1996,1969,1,1,5,16,19938,4
"ID_34613",1996,1964,1,1,1,12,6525,3
"ID_34676",1996,1915,1,1,2,12,1450,
"ID_34730",1996,1977,1,1,5,12,363,3
"ID_34733",1996,1964,0,1,1,19,2538,4
"ID_34770",1996,1936,1,1,1,16,3263,4
"ID_34815",1996,1971,1,1,1,16,8156,3
"ID_34828",1996,1955,0,1,3,12,23563,4
"ID_34832",1996,1963,0,1,3,13,6525,3
"ID_34846",1996,1957,1,1,1,12,23563,
"ID_34851",1996,1948,0,1,5,15,27188,4
"ID_34856",1996,1946,1,1,1,14,19938,3
"ID_34866",1996,1950,0,1,1,15,23563,3
"ID_34867",1996,1956,0,1,3,11,23563,3
"ID_34929",1996,1975,0,1,5,11,9969,3
"ID_34935",1996,1931,1,1,1,7,6525,3
"ID_34969",1996,1961,1,2,5,12,9969,4
"ID_34971",1996,1947,1,2,2,12,13594,2
"ID_35010",1996,1943,0,1,1,7,39875,2
"ID_35023",1996,1935,1,1,2,12,13594,
"ID_35026",1996,1952,1,1,1,14,4713,3
"ID_35036",1996,1967,0,1,4,11,17038,2
"ID_35044",1996,1933,0,2,1,9,11781,3
"ID_35053",1996,1959,1,1,1,17,17038,3
"ID_35055",1996,1969,0,1,5,16,17038,3
"ID_35056",1996,1945,1,1,1,18,15406,4
"ID_35065",1996,1959,0,1,5,12,17038,3
"ID_35081",1996,1930,0,1,1,12,9969,4
"ID_35093",1996,1977,0,2,5,11,2538,4
"ID_35101",1996,1971,1,1,1,12,8156,3
"ID_35119",1996,1957,0,1,3,17,39875,4
"ID_35154",1996,1945,0,1,1,16,48938,3
"ID_35158",1996,1962,1,1,1,13,11781,3
"ID_35164",1996,1946,1,2,3,12,27188,
"ID_35182",1996,1964,0,3,5,13,9969,
"ID_35199",1996,1966,1,1,1,17,15406,3
"ID_35233",1996,1968,1,1,1,12,4713,4
"ID_35242",1996,1959,0,1,5,15,13594,3
"ID_35250",1996,1948,1,1,5,17,32625,
"ID_35264",1996,1949,0,1,3,12,92692,3
"ID_35273",1996,1967,0,1,1,12,17038,2
"ID_35284",1996,1963,1,1,1,12,5438,
"ID_35286",1998,1971,1,1,5,17,11196,4
"ID_35291",1998,1955,0,1,4,12,31005,3
"ID_35301",1998,1971,1,3,3,11,7751,3
"ID_35334",1998,1973,0,1,5,16,14641,4
"ID_35400",1998,1958,0,1,3,13,22392,4
"ID_35444",1998,1955,0,1,5,12,31005,3
"ID_35480",1998,1972,0,1,5,13,12918,4
"ID_35508",1998,1946,1,1,5,13,31005,2
"ID_35522",1998,1953,1,1,1,14,7751,3
"ID_35530",1998,1948,0,2,3,12,7751,3
"ID_35556",1998,1951,1,1,3,14,31005,2
"ID_35609",1998,1943,0,1,1,15,56842,3
"ID_35622",1998,1952,1,1,1,12,14641,4
"ID_35624",1998,1954,0,1,3,12,68900,3
"ID_35649",1998,1972,1,1,1,16,1378,3
"ID_35651",1998,1964,1,1,1,12,2411,2
"ID_35652",1998,1945,0,1,5,16,37895,3
"ID_35653",1998,1960,0,1,1,17,37895,3
"ID_35655",1998,1936,0,1,1,16,37895,3
"ID_35661",1998,1953,0,1,1,19,150054,2
"ID_35691",1998,1971,0,3,1,14,31005,4
"ID_35705",1998,1971,1,1,5,12,25837,3
"ID_35714",1998,1958,1,3,1,8,1378,3
"ID_35773",1998,1961,0,2,2,15,12918,4
"ID_35778",1998,1926,1,1,1,19,22392,3
"ID_35846",1998,1979,1,1,5,12,1378,4
"ID_35856",1998,1968,1,1,1,16,31005,3
"ID_35864",1998,1950,0,2,1,12,18947,3
"ID_35869",1998,1938,1,2,1,14,18947,3
"ID_35873",1998,1946,1,1,3,17,37895,4
"ID_35898",1998,1954,1,3,1,12,9473,4
"ID_35910",1998,1946,0,1,1,16,31005,3
"ID_35914",1998,1964,1,3,1,16,37895,4
"ID_35956",1998,1945,1,1,1,16,11196,4
"ID_35988",1998,1978,0,1,5,12,345,4
"ID_36013",1998,1957,0,1,1,12,37895,3
"ID_36024",1998,1954,0,1,1,20,37895,3
"ID_36055",1998,1960,0,1,1,14,25837,3
"ID_36058",1998,1966,0,1,5,12,14641,3
"ID_36089",1998,1959,0,1,1,8,22392,2
"ID_36109",1998,1933,1,1,2,13,3100,3
"ID_36130",1998,1945,0,1,3,12,18947,2
"ID_36135",1998,1972,0,2,5,12,11196,2
"ID_36156",1998,1947,1,1,1,12,25837,3
"ID_36167",1998,1951,0,1,1,12,16363,2
"ID_36182",1998,1927,1,1,1,13,6201,3
"ID_36200",1998,1957,1,1,1,10,1378,3
"ID_36202",1998,1947,0,1,4,12,6201,2
"ID_36220",1998,1964,1,1,5,15,14641,3
"ID_36232",1998,1966,0,1,5,15,7751,4
"ID_36301",1998,1953,1,3,1,16,31005,4
"ID_36320",1998,1975,0,3,5,13,5167,2
"ID_36341",1998,1975,1,1,5,13,25837,3
"ID_36348",1998,1966,1,1,1,20,22392,4
"ID_36357",1998,1978,1,1,5,11,3100,2
"ID_36364",1998,1974,1,1,5,12,3100,3
"ID_36374",1998,1935,0,1,1,9,18947,4
"ID_36383",1998,1963,1,2,5,18,22392,4
"ID_36394",1998,1945,0,1,1,14,31005,4
"ID_36408",1998,1964,1,1,1,12,7751,4
"ID_36424",1998,1924,0,1,1,16,22392,3
"ID_36426",1998,1947,0,2,1,14,25837,3
"ID_36436",1998,1950,1,1,3,12,16363,4
"ID_36446",1998,1947,1,1,3,12,22392,3
"ID_36463",1998,1959,0,1,1,17,46507,4
"ID_36468",1998,1943,1,1,1,12,18947,2
"ID_36477",1998,1958,0,3,1,13,150054,3
"ID_36483",1998,1976,1,1,1,14,14641,3
"ID_36489",1998,1939,0,1,5,18,22392,4
"ID_36510",1998,1979,1,1,5,11,2411,3
"ID_36575",1998,1937,0,1,5,12,345,3
"ID_36595",1998,1967,1,1,5,12,3100,4
"ID_36616",1998,1966,1,1,5,14,31005,2
"ID_36640",1998,1942,0,1,3,13,31005,3
"ID_36659",1998,1970,0,1,5,14,25837,4
"ID_36665",1998,1968,1,1,3,14,25837,3
"ID_36672",1998,1934,0,2,1,11,4478,4
"ID_36684",1998,1940,1,2,1,18,18947,2
"ID_36695",1998,1958,0,2,2,12,25837,3
"ID_36760",1998,1970,1,1,5,16,31005,4
"ID_36778",1998,1947,0,1,1,12,31005,2
"ID_36787",1998,1937,0,1,3,9,18947,2
"ID_36795",1998,1934,0,1,1,0,12918,3
"ID_36800",1998,1959,1,1,1,14,3100,4
"ID_36833",1998,1956,0,2,1,16,12918,4
"ID_36844",1998,1976,1,1,5,16,6201,4
"ID_36863",1998,1951,1,1,1,14,16363,4
"ID_36867",1998,1950,1,1,1,16,31005,3
"ID_36873",1998,1958,1,2,4,14,31005,2
"ID_36876",1998,1947,0,1,1,13,22392,3
"ID_36891",1998,1939,1,1,1,18,25837,3
"ID_36897",1998,1961,1,1,5,16,25837,4
"ID_36907",1998,1966,0,1,5,18,31005,3
"ID_36911",1998,1971,1,2,5,16,7751,3
"ID_36916",1998,1968,0,1,5,17,18947,4
"ID_36926",1998,1975,1,2,5,12,3789,2
"ID_36929",1998,1953,1,2,4,13,2411,3
"ID_36936",1998,1944,1,2,2,16,31005,3
"ID_36951",1998,1949,0,1,3,15,37895,3
"ID_36960",1998,1966,1,3,1,13,11196,4
"ID_36972",1998,1969,0,2,4,14,25837,4
"ID_36981",1998,1962,1,1,3,13,9473,2
"ID_36999",1998,1958,1,1,1,12,5167,4
"ID_37030",1998,1955,0,2,3,12,14641,2
"ID_37039",1998,1957,1,1,3,12,7751,3
"ID_37043",1998,1940,1,2,3,12,7751,3
"ID_37062",1998,1947,1,1,1,15,18947,3
"ID_37126",1998,1952,0,1,5,16,18947,3
"ID_37133",1998,1954,1,1,1,16,56842,4
"ID_37142",1998,1961,0,1,5,14,18947,4
"ID_37153",1998,1976,1,1,5,16,1378,4
"ID_37161",1998,1965,1,1,5,12,9473,4
"ID_37168",1998,1953,1,2,5,13,2411,2
"ID_37179",1998,1951,0,1,3,11,31005,4
"ID_37183",1998,1966,1,3,5,16,18947,4
"ID_37192",1998,1931,1,1,1,12,11196,2
"ID_37209",1998,1964,0,1,1,18,37895,3
"ID_37210",1998,1957,0,1,5,17,37895,3
"ID_37221",1998,1969,0,1,5,14,11196,3
"ID_37240",1998,1947,1,1,3,12,22392,2
"ID_37250",1998,1977,0,1,5,14,14641,4
"ID_37255",1998,1972,0,1,5,12,31005,3
"ID_37268",1998,1961,1,2,5,12,18947,3
"ID_37291",1998,1956,0,1,1,13,18947,3
"ID_37300",1998,1955,1,1,1,16,31005,4
"ID_37312",1998,1944,0,1,1,18,16363,4
"ID_37319",1998,1959,0,1,1,12,14641,2
"ID_37327",1998,1945,1,2,5,15,37895,3
"ID_37350",1998,1977,1,1,5,14,1378,3
"ID_37395",1998,1961,0,1,1,16,7751,3
"ID_37398",1998,1929,1,1,1,12,2411,3
"ID_37399",1998,1949,1,2,3,15,4478,4
"ID_37415",1998,1953,1,2,3,16,31005,3
"ID_37424",1998,1972,1,1,5,16,18947,4
"ID_37462",1998,1964,0,1,1,16,18947,4
"ID_37472",1998,1942,0,1,1,20,150054,4
"ID_37502",1998,1967,1,1,5,20,31005,3
"ID_37509",1998,1939,1,1,1,12,25837,4
"ID_37510",1998,1964,0,1,5,12,3789,3
"ID_37540",1998,1943,1,1,1,14,12918,2
"ID_37601",1998,1978,1,1,1,13,7751,4
"ID_37606",1998,1970,0,2,5,16,12918,4
"ID_37655",1998,1966,1,2,5,13,7751,3
"ID_37671",1998,1959,1,1,3,12,25837,3
"ID_37678",1998,1956,0,1,1,12,31005,3
"ID_37721",1998,1933,0,1,1,12,6201,3
"ID_37731",1998,1962,1,1,1,12,14641,4
"ID_37761",1998,1954,1,1,1,12,345,4
"ID_37779",1998,1972,1,1,4,13,2411,2
"ID_37787",1998,1931,1,1,4,12,345,3
"ID_37804",1998,1947,0,2,5,12,12918,3
"ID_37831",1998,1979,0,2,5,12,3100,3
"ID_37833",1998,1953,1,2,3,12,9473,3
"ID_37841",1998,1957,1,1,1,16,31005,4
"ID_37845",1998,1966,1,1,1,13,18947,4
"ID_37853",1998,1960,0,1,1,12,12918,4
"ID_37860",1998,1961,1,2,3,12,22392,3
"ID_37864",1998,1944,0,1,2,16,31005,4
"ID_37865",1998,1968,0,1,1,17,16363,3
"ID_37876",1998,1973,0,1,3,16,6201,3
"ID_37920",1998,1963,0,1,5,14,37895,3
"ID_37944",1998,1970,1,1,1,16,9473,3
"ID_37952",1998,1971,1,1,5,16,11196,3
"ID_37954",1998,1977,0,1,5,14,2411,4
"ID_37967",1998,1958,1,1,1,9,2411,3
"ID_37974",1998,1962,0,1,5,10,9473,3
"ID_37999",1998,1970,1,1,4,12,4478,3
"ID_38020",1998,1947,1,1,2,11,11196,3
"ID_38052",1998,1954,1,1,3,18,22392,3
"ID_38061",1998,1930,0,1,3,13,37895,2
"ID_38070",1998,1936,0,1,1,12,16363,3
"ID_38079",1998,1957,1,1,1,18,18947,4
"ID_38098",1998,1951,0,1,1,13,46507,4
"ID_38128",2000,1948,0,1,1,20,66500,3
"ID_38135",2000,1960,0,1,1,8,9143,3
"ID_38152",2000,1967,1,3,5,8,14131,3
"ID_38166",2000,1934,0,1,1,16,36575,3
"ID_38178",2000,1969,1,3,1,20,21612,4
"ID_38179",2000,1973,1,2,5,16,21612,3
"ID_38181",2000,1971,1,1,5,8,7481,3
"ID_38204",2000,1947,1,2,4,16,29925,1
